,Network,Date,Time,Program,Length,Rating,Minute_In_Commercial,Total_Loss_perc
630,DKN,2/29/16,10:30 PM,BLINDSPOT,60,1.820278754,0,2.953000755
631,DKN,2/29/16,10:31 PM,BLINDSPOT,60,1.816918395,0,2.169965402
632,DKN,2/29/16,10:32 PM,BLINDSPOT,60,1.811953056,0,1.832193955
633,DKN,2/29/16,10:33 PM,BLINDSPOT,60,1.813591288,0,5.592950424
634,DKN,2/29/16,10:34 PM,BLINDSPOT,60,1.746833802,1,6.723601029
635,DKN,2/29/16,10:35 PM,BLINDSPOT,60,1.665259713,1,2.237884578
636,DKN,2/29/16,10:36 PM,BLINDSPOT,60,1.699057667,1,2.897139718
637,DKN,2/29/16,10:37 PM,BLINDSPOT,60,1.702322811,1,2.582498644
638,DKN,2/29/16,10:38 PM,BLINDSPOT,60,1.699229916,1,1.09871149
639,DKN,2/29/16,10:39 PM,BLINDSPOT,60,1.751978448,0,2.562497969
640,DKN,2/29/16,10:40 PM,BLINDSPOT,60,1.736668573,0,1.707059196
641,DKN,2/29/16,10:41 PM,BLINDSPOT,60,1.734227257,0,0.622686222
642,DKN,2/29/16,10:42 PM,BLINDSPOT,60,1.772577239,0,0.907094652
643,DKN,2/29/16,10:43 PM,BLINDSPOT,60,1.790792093,1,8.871577358
644,DKN,2/29/16,10:44 PM,BLINDSPOT,60,1.675939565,1,2.787175166
645,DKN,2/29/16,10:45 PM,BLINDSPOT,60,1.681775864,1,2.542992512
646,DKN,2/29/16,10:46 PM,BLINDSPOT,60,1.698401096,1,2.569450456
647,DKN,2/29/16,10:47 PM,BLINDSPOT,60,1.692662566,1,1.780153811
648,DKN,2/29/16,10:48 PM,BLINDSPOT,60,1.704743941,0,1.176937575
649,DKN,2/29/16,10:49 PM,BLINDSPOT,60,1.733707956,0,0.813110053
650,DKN,2/29/16,10:50 PM,BLINDSPOT,60,1.749012743,0,1.124769889
651,DKN,2/29/16,10:51 PM,BLINDSPOT,60,1.77451059,0,2.157551516
652,DKN,2/29/16,10:52 PM,BLINDSPOT,60,1.763375182,0,1.241852697
653,DKN,2/29/16,10:53 PM,BLINDSPOT,60,1.794036456,0,1.628630121
654,DKN,2/29/16,10:54 PM,BLINDSPOT,60,1.802133673,0,2.677366883
655,DKN,2/29/16,10:55 PM,BLINDSPOT,60,1.781777726,1,5.02982924
656,DKN,2/29/16,10:56 PM,BLINDSPOT,60,1.734610051,1,4.832216513
657,DKN,2/29/16,10:57 PM,BLINDSPOT,60,1.705229373,1,2.53345585
658,DKN,2/29/16,10:58 PM,BLINDSPOT,60,1.790884812,1,1.815533091
659,DKN,2/29/16,10:59 PM,BLINDSPOT,60,1.879651175,1,0
660,DKN,3/7/16,10:01 PM,BLINDSPOT,59,3.414861645,0,25.70251229
661,DKN,3/7/16,10:02 PM,BLINDSPOT,59,2.60200137,0,11.27596238
662,DKN,3/7/16,10:03 PM,BLINDSPOT,59,2.353549239,0,6.97715724
663,DKN,3/7/16,10:04 PM,BLINDSPOT,59,2.231650848,0,4.90854158
664,DKN,3/7/16,10:05 PM,BLINDSPOT,59,2.171020851,0,3.690546124
665,DKN,3/7/16,10:06 PM,BLINDSPOT,59,2.138395506,0,4.697735462
666,DKN,3/7/16,10:07 PM,BLINDSPOT,59,2.07854871,0,2.859630087
667,DKN,3/7/16,10:08 PM,BLINDSPOT,59,2.060829173,1,6.266034747
668,DKN,3/7/16,10:09 PM,BLINDSPOT,59,1.96389535,1,4.071324045
669,DKN,3/7/16,10:10 PM,BLINDSPOT,59,1.918088581,1,2.508341526
670,DKN,3/7/16,10:11 PM,BLINDSPOT,59,1.913812278,1,3.270327951
671,DKN,3/7/16,10:12 PM,BLINDSPOT,59,1.912335986,0,3.587583795
672,DKN,3/7/16,10:13 PM,BLINDSPOT,59,1.883654892,0,2.131696154
673,DKN,3/7/16,10:14 PM,BLINDSPOT,59,1.895755848,0,2.762631477
674,DKN,3/7/16,10:15 PM,BLINDSPOT,59,1.881886408,0,2.395634321
675,DKN,3/7/16,10:16 PM,BLINDSPOT,59,1.861275809,1,6.94856201
676,DKN,3/7/16,10:17 PM,BLINDSPOT,59,1.747363565,1,1.935021014
677,DKN,3/7/16,10:18 PM,BLINDSPOT,59,1.748462669,1,1.973386732
678,DKN,3/7/16,10:19 PM,BLINDSPOT,59,1.793190273,1,2.841941194
679,DKN,3/7/16,10:20 PM,BLINDSPOT,59,1.815620989,0,2.307750922
680,DKN,3/7/16,10:21 PM,BLINDSPOT,59,1.806270263,0,2.181321929
681,DKN,3/7/16,10:22 PM,BLINDSPOT,59,1.805213809,0,2.297163627
682,DKN,3/7/16,10:23 PM,BLINDSPOT,59,1.788960338,0,1.734379531
683,DKN,3/7/16,10:24 PM,BLINDSPOT,59,1.78396769,0,2.07285731
684,DKN,3/7/16,10:25 PM,BLINDSPOT,59,1.772526092,0,2.506748812
685,DKN,3/7/16,10:26 PM,BLINDSPOT,59,1.757468225,0,4.351823575
686,DKN,3/7/16,10:27 PM,BLINDSPOT,59,1.69866729,1,5.936660091
687,DKN,3/7/16,10:28 PM,BLINDSPOT,59,1.613625529,1,3.211389268
688,DKN,3/7/16,10:29 PM,BLINDSPOT,59,1.582578121,0,1.880210612
689,DKN,3/7/16,10:30 PM,BLINDSPOT,59,1.592929171,0,1.314151582
690,DKN,3/7/16,10:31 PM,BLINDSPOT,59,1.65578725,0,1.411404271
691,DKN,3/7/16,10:32 PM,BLINDSPOT,59,1.661917243,0,1.293494509
692,DKN,3/7/16,10:33 PM,BLINDSPOT,59,1.692683219,0,1.106629459
693,DKN,3/7/16,10:34 PM,BLINDSPOT,59,1.708770699,0,2.391028907
694,DKN,3/7/16,10:35 PM,BLINDSPOT,59,1.704382602,0,2.261680311
695,DKN,3/7/16,10:36 PM,BLINDSPOT,59,1.703162763,1,7.020943722
696,DKN,3/7/16,10:37 PM,BLINDSPOT,59,1.604810522,1,3.469413317
697,DKN,3/7/16,10:38 PM,BLINDSPOT,59,1.577393549,1,1.802107394
698,DKN,3/7/16,10:39 PM,BLINDSPOT,59,1.590561603,1,2.087517416
699,DKN,3/7/16,10:40 PM,BLINDSPOT,59,1.611521137,0,1.654923209
700,DKN,3/7/16,10:41 PM,BLINDSPOT,59,1.642862871,0,1.088234494
701,DKN,3/7/16,10:42 PM,BLINDSPOT,59,1.687080791,0,2.364809767
702,DKN,3/7/16,10:43 PM,BLINDSPOT,59,1.678084146,0,1.314157637
703,DKN,3/7/16,10:44 PM,BLINDSPOT,59,1.691528049,0,2.483917744
704,DKN,3/7/16,10:45 PM,BLINDSPOT,59,1.669844933,0,2.267052105
705,DKN,3/7/16,10:46 PM,BLINDSPOT,59,1.648420311,1,5.396212657
706,DKN,3/7/16,10:47 PM,BLINDSPOT,59,1.591036905,1,2.858886491
707,DKN,3/7/16,10:48 PM,BLINDSPOT,59,1.585094579,1,2.51651439
708,DKN,3/7/16,10:49 PM,BLINDSPOT,59,1.579339987,1,2.132751797
709,DKN,3/7/16,10:50 PM,BLINDSPOT,59,1.648486153,0,2.291184926
710,DKN,3/7/16,10:51 PM,BLINDSPOT,59,1.648658107,0,2.128135424
711,DKN,3/7/16,10:52 PM,BLINDSPOT,59,1.646246443,0,2.7612206
712,DKN,3/7/16,10:53 PM,BLINDSPOT,59,1.631566259,0,1.406537239
713,DKN,3/7/16,10:54 PM,BLINDSPOT,59,1.657392333,0,1.525313422
714,DKN,3/7/16,10:55 PM,BLINDSPOT,59,1.651607615,0,1.58936744
715,DKN,3/7/16,10:56 PM,BLINDSPOT,59,1.676336435,0,2.022972781
716,DKN,3/7/16,10:57 PM,BLINDSPOT,59,1.684173578,0,1.338857038
717,DKN,3/7/16,10:58 PM,BLINDSPOT,59,1.742877441,0,3.328477988
718,DKN,3/7/16,10:59 PM,BLINDSPOT,59,1.765935568,0,0
719,DKN,3/14/16,10:01 PM,BLINDSPOT,59,3.227767629,0,22.80372193
720,DKN,3/14/16,10:02 PM,BLINDSPOT,59,2.594918743,0,12.06645563
721,DKN,3/14/16,10:03 PM,BLINDSPOT,59,2.362462559,0,8.038440144
722,DKN,3/14/16,10:04 PM,BLINDSPOT,59,2.236210288,0,5.934733045
723,DKN,3/14/16,10:05 PM,BLINDSPOT,59,2.159462034,0,5.831834899
724,DKN,3/14/16,10:06 PM,BLINDSPOT,59,2.089089696,1,6.883721486
725,DKN,3/14/16,10:07 PM,BLINDSPOT,59,1.989676457,1,5.590315827
726,DKN,3/14/16,10:08 PM,BLINDSPOT,59,1.957364125,1,3.830331314
727,DKN,3/14/16,10:09 PM,BLINDSPOT,59,1.922174922,1,4.389160225
728,DKN,3/14/16,10:10 PM,BLINDSPOT,59,1.89140371,0,4.627669543
729,DKN,3/14/16,10:11 PM,BLINDSPOT,59,1.893833314,0,4.029784031
730,DKN,3/14/16,10:12 PM,BLINDSPOT,59,1.889286895,0,3.731841459
731,DKN,3/14/16,10:13 PM,BLINDSPOT,59,1.879470892,0,3.328442546
732,DKN,3/14/16,10:14 PM,BLINDSPOT,59,1.872029524,0,3.443319598
733,DKN,3/14/16,10:15 PM,BLINDSPOT,59,1.847055851,0,3.094666483
734,DKN,3/14/16,10:16 PM,BLINDSPOT,59,1.810024021,0,1.521578685
735,DKN,3/14/16,10:17 PM,BLINDSPOT,59,1.827696585,0,2.195796234
736,DKN,3/14/16,10:18 PM,BLINDSPOT,59,1.806364015,0,1.723195935
737,DKN,3/14/16,10:19 PM,BLINDSPOT,59,1.812348768,0,2.034300772
738,DKN,3/14/16,10:20 PM,BLINDSPOT,59,1.812178763,0,3.166750148
739,DKN,3/14/16,10:21 PM,BLINDSPOT,59,1.789539959,1,8.767902525
740,DKN,3/14/16,10:22 PM,BLINDSPOT,59,1.657921648,1,2.523437916
741,DKN,3/14/16,10:23 PM,BLINDSPOT,59,1.664196792,1,2.248839348
742,DKN,3/14/16,10:24 PM,BLINDSPOT,59,1.675378712,1,2.333263509
743,DKN,3/14/16,10:25 PM,BLINDSPOT,59,1.704066201,0,2.155345858
744,DKN,3/14/16,10:26 PM,BLINDSPOT,59,1.713308207,0,2.498040244
745,DKN,3/14/16,10:27 PM,BLINDSPOT,59,1.706628004,0,2.029115393
746,DKN,3/14/16,10:28 PM,BLINDSPOT,59,1.70744279,0,2.471789895
747,DKN,3/14/16,10:29 PM,BLINDSPOT,59,1.705690467,0,2.224411194
748,DKN,3/14/16,10:30 PM,BLINDSPOT,59,1.702964563,0,2.197707769
749,DKN,3/14/16,10:31 PM,BLINDSPOT,59,1.691219924,1,8.241359954
750,DKN,3/14/16,10:32 PM,BLINDSPOT,59,1.573257017,1,2.344662526
751,DKN,3/14/16,10:33 PM,BLINDSPOT,59,1.570081421,0,2.238408547
752,DKN,3/14/16,10:34 PM,BLINDSPOT,59,1.580623921,0,1.670005916
753,DKN,3/14/16,10:35 PM,BLINDSPOT,59,1.615410984,0,2.427999437
754,DKN,3/14/16,10:36 PM,BLINDSPOT,59,1.626311404,0,0.550934489
755,DKN,3/14/16,10:37 PM,BLINDSPOT,59,1.644040588,0,1.280883082
756,DKN,3/14/16,10:38 PM,BLINDSPOT,59,1.660623439,0,1.400994575
757,DKN,3/14/16,10:39 PM,BLINDSPOT,59,1.667385476,0,2.25418461
758,DKN,3/14/16,10:40 PM,BLINDSPOT,59,1.659440731,0,2.251213985
759,DKN,3/14/16,10:41 PM,BLINDSPOT,59,1.631068103,0,2.450423996
760,DKN,3/14/16,10:42 PM,BLINDSPOT,59,1.617021047,1,6.431571606
761,DKN,3/14/16,10:43 PM,BLINDSPOT,59,1.539808828,1,1.612188702
762,DKN,3/14/16,10:44 PM,BLINDSPOT,59,1.55576717,1,2.926605676
763,DKN,3/14/16,10:45 PM,BLINDSPOT,59,1.572954675,1,2.004939087
764,DKN,3/14/16,10:46 PM,BLINDSPOT,59,1.586168753,0,1.325949044
765,DKN,3/14/16,10:47 PM,BLINDSPOT,59,1.619585003,0,1.368877837
766,DKN,3/14/16,10:48 PM,BLINDSPOT,59,1.645221498,0,1.070086921
767,DKN,3/14/16,10:49 PM,BLINDSPOT,59,1.658972568,0,2.58782882
768,DKN,3/14/16,10:50 PM,BLINDSPOT,59,1.637297237,1,8.024700049
769,DKN,3/14/16,10:51 PM,BLINDSPOT,59,1.540173404,1,1.811678861
770,DKN,3/14/16,10:52 PM,BLINDSPOT,59,1.544909888,1,1.884597336
771,DKN,3/14/16,10:53 PM,BLINDSPOT,59,1.573949035,1,1.533029573
772,DKN,3/14/16,10:54 PM,BLINDSPOT,59,1.619517855,0,1.135357231
773,DKN,3/14/16,10:55 PM,BLINDSPOT,59,1.665969753,0,1.092565892
774,DKN,3/14/16,10:56 PM,BLINDSPOT,59,1.686056125,0,1.226367166
775,DKN,3/14/16,10:57 PM,BLINDSPOT,59,1.720909215,0,1.030686813
776,DKN,3/14/16,10:58 PM,BLINDSPOT,59,1.787662161,0,3.023883862
777,DKN,3/14/16,10:59 PM,BLINDSPOT,59,1.875811401,0,0
778,DKN,3/21/16,10:01 PM,BLINDSPOT,59,2.789278286,0,23.31746151
779,DKN,3/21/16,10:02 PM,BLINDSPOT,59,2.190768618,0,8.877328344
780,DKN,3/21/16,10:03 PM,BLINDSPOT,59,2.061240804,0,9.167114533
781,DKN,3/21/16,10:04 PM,BLINDSPOT,59,1.905160922,0,5.868823681
782,DKN,3/21/16,10:05 PM,BLINDSPOT,59,1.824960758,0,4.569382478
783,DKN,3/21/16,10:06 PM,BLINDSPOT,59,1.759251417,0,2.78577386
784,DKN,3/21/16,10:07 PM,BLINDSPOT,59,1.738125882,0,2.915958494
785,DKN,3/21/16,10:08 PM,BLINDSPOT,59,1.727885739,0,5.84636132
786,DKN,3/21/16,10:09 PM,BLINDSPOT,59,1.640920649,1,5.521994903
787,DKN,3/21/16,10:10 PM,BLINDSPOT,59,1.586701849,1,3.371540321
788,DKN,3/21/16,10:11 PM,BLINDSPOT,59,1.584548286,1,1.92620503
789,DKN,3/21/16,10:12 PM,BLINDSPOT,59,1.592621205,1,2.988707134
790,DKN,3/21/16,10:13 PM,BLINDSPOT,59,1.600831269,0,3.053612378
791,DKN,3/21/16,10:14 PM,BLINDSPOT,59,1.581330263,0,2.164045347
792,DKN,3/21/16,10:15 PM,BLINDSPOT,59,1.56997885,0,2.23009941
793,DKN,3/21/16,10:16 PM,BLINDSPOT,59,1.560820522,0,1.410316583
794,DKN,3/21/16,10:17 PM,BLINDSPOT,59,1.564531265,0,3.069167033
795,DKN,3/21/16,10:18 PM,BLINDSPOT,59,1.540255559,0,1.742705348
796,DKN,3/21/16,10:19 PM,BLINDSPOT,59,1.538698625,0,1.944686546
797,DKN,3/21/16,10:20 PM,BLINDSPOT,59,1.524004359,1,6.972023342
798,DKN,3/21/16,10:21 PM,BLINDSPOT,59,1.440744322,1,2.02593825
799,DKN,3/21/16,10:22 PM,BLINDSPOT,59,1.449354243,1,3.153079015
800,DKN,3/21/16,10:23 PM,BLINDSPOT,59,1.444582823,1,1.584429448
801,DKN,3/21/16,10:24 PM,BLINDSPOT,59,1.464371761,0,2.725113857
802,DKN,3/21/16,10:25 PM,BLINDSPOT,59,1.464757535,0,1.550690756
803,DKN,3/21/16,10:26 PM,BLINDSPOT,59,1.472584453,0,1.65382919
804,DKN,3/21/16,10:27 PM,BLINDSPOT,59,1.47061563,0,1.531773673
805,DKN,3/21/16,10:28 PM,BLINDSPOT,59,1.495599481,0,3.960969876
806,DKN,3/21/16,10:29 PM,BLINDSPOT,59,1.449943385,1,6.343928142
807,DKN,3/21/16,10:30 PM,BLINDSPOT,59,1.361379388,1,2.670671273
808,DKN,3/21/16,10:31 PM,BLINDSPOT,59,1.358132579,0,1.786806458
809,DKN,3/21/16,10:32 PM,BLINDSPOT,59,1.393502557,0,2.260728132
810,DKN,3/21/16,10:33 PM,BLINDSPOT,59,1.411913306,0,1.331282992
811,DKN,3/21/16,10:34 PM,BLINDSPOT,59,1.428705539,0,1.794440038
812,DKN,3/21/16,10:35 PM,BLINDSPOT,59,1.421034935,0,1.322819499
813,DKN,3/21/16,10:36 PM,BLINDSPOT,59,1.41774567,0,1.433931807
814,DKN,3/21/16,10:37 PM,BLINDSPOT,59,1.427301895,0,1.787467259
815,DKN,3/21/16,10:38 PM,BLINDSPOT,59,1.429543613,0,1.033889654
816,DKN,3/21/16,10:39 PM,BLINDSPOT,59,1.431951345,1,6.461913006
817,DKN,3/21/16,10:40 PM,BLINDSPOT,59,1.352559625,1,3.227668106
818,DKN,3/21/16,10:41 PM,BLINDSPOT,59,1.344448196,1,1.59038978
819,DKN,3/21/16,10:42 PM,BLINDSPOT,59,1.363868053,1,2.24821427
820,DKN,3/21/16,10:43 PM,BLINDSPOT,59,1.373308961,0,1.610986168
821,DKN,3/21/16,10:44 PM,BLINDSPOT,59,1.394926792,0,1.799897037
822,DKN,3/21/16,10:45 PM,BLINDSPOT,59,1.398286072,0,1.208412425
823,DKN,3/21/16,10:46 PM,BLINDSPOT,59,1.401617617,0,2.315347996
824,DKN,3/21/16,10:47 PM,BLINDSPOT,59,1.388581396,1,8.270835731
825,DKN,3/21/16,10:48 PM,BLINDSPOT,59,1.281320946,1,2.317053192
826,DKN,3/21/16,10:49 PM,BLINDSPOT,59,1.283092166,1,1.673094209
827,DKN,3/21/16,10:50 PM,BLINDSPOT,59,1.302226349,1,1.244611595
828,DKN,3/21/16,10:51 PM,BLINDSPOT,59,1.337424811,0,1.101790082
829,DKN,3/21/16,10:52 PM,BLINDSPOT,59,1.350709534,0,1.883713456
830,DKN,3/21/16,10:53 PM,BLINDSPOT,59,1.358232715,0,0.95951924
831,DKN,3/21/16,10:54 PM,BLINDSPOT,59,1.37682759,0,1.209786552
832,DKN,3/21/16,10:55 PM,BLINDSPOT,59,1.405283716,0,1.684431343
833,DKN,3/21/16,10:56 PM,BLINDSPOT,59,1.426884189,0,1.784396489
834,DKN,3/21/16,10:57 PM,BLINDSPOT,59,1.450229708,0,2.391299404
835,DKN,3/21/16,10:58 PM,BLINDSPOT,59,1.508384482,1,2.840548559
836,DKN,3/21/16,10:59 PM,BLINDSPOT,59,1.590666002,1,0
837,DKN,3/28/16,10:01 PM,BLINDSPOT,59,2.862368751,0,25.99090735
838,DKN,3/28/16,10:02 PM,BLINDSPOT,59,2.145803272,0,10.73807974
839,DKN,3/28/16,10:03 PM,BLINDSPOT,59,1.93612032,0,6.778427651
840,DKN,3/28/16,10:04 PM,BLINDSPOT,59,1.845959779,0,5.925948919
841,DKN,3/28/16,10:05 PM,BLINDSPOT,59,1.769161241,0,3.03520302
842,DKN,3/28/16,10:06 PM,BLINDSPOT,59,1.748568648,0,3.868813352
843,DKN,3/28/16,10:07 PM,BLINDSPOT,59,1.700744709,0,2.583296388
844,DKN,3/28/16,10:08 PM,BLINDSPOT,59,1.668994279,0,1.649203265
845,DKN,3/28/16,10:09 PM,BLINDSPOT,59,1.676864995,1,5.56559399
846,DKN,3/28/16,10:10 PM,BLINDSPOT,59,1.630691332,1,6.141807487
847,DKN,3/28/16,10:11 PM,BLINDSPOT,59,1.573732304,1,3.222654512
848,DKN,3/28/16,10:12 PM,BLINDSPOT,59,1.556741581,1,3.741873772
849,DKN,3/28/16,10:13 PM,BLINDSPOT,59,1.555964719,0,3.087656451
850,DKN,3/28/16,10:14 PM,BLINDSPOT,59,1.544592601,0,1.91017651
851,DKN,3/28/16,10:15 PM,BLINDSPOT,59,1.554473997,0,2.270675335
852,DKN,3/28/16,10:16 PM,BLINDSPOT,59,1.543724343,0,1.903228976
853,DKN,3/28/16,10:17 PM,BLINDSPOT,59,1.533458314,0,1.638948756
854,DKN,3/28/16,10:18 PM,BLINDSPOT,59,1.562135779,0,4.312816354
855,DKN,3/28/16,10:19 PM,BLINDSPOT,59,1.501182083,1,4.426811107
856,DKN,3/28/16,10:20 PM,BLINDSPOT,59,1.47777699,1,2.671882438
857,DKN,3/28/16,10:21 PM,BLINDSPOT,59,1.495851534,1,2.533553381
858,DKN,3/28/16,10:22 PM,BLINDSPOT,59,1.500395344,1,1.476785265
859,DKN,3/28/16,10:23 PM,BLINDSPOT,59,1.524548129,0,1.442380381
860,DKN,3/28/16,10:24 PM,BLINDSPOT,59,1.525982608,0,2.216605303
861,DKN,3/28/16,10:25 PM,BLINDSPOT,59,1.518552081,0,1.436678024
862,DKN,3/28/16,10:26 PM,BLINDSPOT,59,1.512628044,0,1.400734864
863,DKN,3/28/16,10:27 PM,BLINDSPOT,59,1.519002962,0,2.365842463
864,DKN,3/28/16,10:28 PM,BLINDSPOT,59,1.504274164,0,1.491378889
865,DKN,3/28/16,10:29 PM,BLINDSPOT,59,1.494496497,0,1.226699287
866,DKN,3/28/16,10:30 PM,BLINDSPOT,59,1.503704742,0,1.037872996
867,DKN,3/28/16,10:31 PM,BLINDSPOT,59,1.526008299,0,2.194514198
868,DKN,3/28/16,10:32 PM,BLINDSPOT,59,1.511757874,0,0.800745726
869,DKN,3/28/16,10:33 PM,BLINDSPOT,59,1.51313497,1,4.233494549
870,DKN,3/28/16,10:34 PM,BLINDSPOT,59,1.464167229,1,3.825781978
871,DKN,3/28/16,10:35 PM,BLINDSPOT,59,1.420579071,0,2.466439998
872,DKN,3/28/16,10:36 PM,BLINDSPOT,59,1.417699866,0,1.393406646
873,DKN,3/28/16,10:37 PM,BLINDSPOT,59,1.43339216,0,1.726064561
874,DKN,3/28/16,10:38 PM,BLINDSPOT,59,1.451813465,0,1.23771665
875,DKN,3/28/16,10:39 PM,BLINDSPOT,59,1.467564236,0,1.760665584
876,DKN,3/28/16,10:40 PM,BLINDSPOT,59,1.458483389,0,1.6838636
877,DKN,3/28/16,10:41 PM,BLINDSPOT,59,1.45185736,0,2.39682694
878,DKN,3/28/16,10:42 PM,BLINDSPOT,59,1.43103899,1,5.858388917
879,DKN,3/28/16,10:43 PM,BLINDSPOT,59,1.373039081,1,2.49097467
880,DKN,3/28/16,10:44 PM,BLINDSPOT,59,1.372628847,1,2.984246553
881,DKN,3/28/16,10:45 PM,BLINDSPOT,59,1.37094001,1,2.089390806
882,DKN,3/28/16,10:46 PM,BLINDSPOT,59,1.376340732,0,1.973539848
883,DKN,3/28/16,10:47 PM,BLINDSPOT,59,1.391555028,0,1.228265845
884,DKN,3/28/16,10:48 PM,BLINDSPOT,59,1.412543415,0,1.755975802
885,DKN,3/28/16,10:49 PM,BLINDSPOT,59,1.416236719,0,1.648772573
886,DKN,3/28/16,10:50 PM,BLINDSPOT,59,1.406570514,0,3.656109209
887,DKN,3/28/16,10:51 PM,BLINDSPOT,59,1.383865025,1,4.46244836
888,DKN,3/28/16,10:52 PM,BLINDSPOT,59,1.349387877,1,2.359857786
889,DKN,3/28/16,10:53 PM,BLINDSPOT,59,1.353509224,1,1.115563494
890,DKN,3/28/16,10:54 PM,BLINDSPOT,59,1.384886601,0,2.114784542
891,DKN,3/28/16,10:55 PM,BLINDSPOT,59,1.406867231,0,1.317625008
892,DKN,3/28/16,10:56 PM,BLINDSPOT,59,1.4133841,0,2.05097267
893,DKN,3/28/16,10:57 PM,BLINDSPOT,59,1.422862075,0,1.331032357
894,DKN,3/28/16,10:58 PM,BLINDSPOT,59,1.490300936,1,2.005337843
895,DKN,3/28/16,10:59 PM,BLINDSPOT,59,1.59322111,1,0
896,DKN,4/4/16,10:01 PM,BLINDSPOT,59,2.405572002,1,17.0892276
897,DKN,4/4/16,10:02 PM,BLINDSPOT,59,2.072115598,0,11.0511237
898,DKN,4/4/16,10:03 PM,BLINDSPOT,59,1.881902255,0,5.924573412
899,DKN,4/4/16,10:04 PM,BLINDSPOT,59,1.803178104,0,6.079845254
900,DKN,4/4/16,10:05 PM,BLINDSPOT,59,1.718965811,0,4.58040135
901,DKN,4/4/16,10:06 PM,BLINDSPOT,59,1.675127225,0,3.824566442
902,DKN,4/4/16,10:07 PM,BLINDSPOT,59,1.637135045,0,2.412585612
903,DKN,4/4/16,10:08 PM,BLINDSPOT,59,1.634249859,0,2.843327026
904,DKN,4/4/16,10:09 PM,BLINDSPOT,59,1.611254899,1,8.068164634
905,DKN,4/4/16,10:10 PM,BLINDSPOT,59,1.504327572,1,2.396379528
906,DKN,4/4/16,10:11 PM,BLINDSPOT,59,1.508230694,1,2.747835314
907,DKN,4/4/16,10:12 PM,BLINDSPOT,59,1.502407134,1,3.041660144
908,DKN,4/4/16,10:13 PM,BLINDSPOT,59,1.486516703,1,2.483425952
909,DKN,4/4/16,10:14 PM,BLINDSPOT,59,1.495458183,0,3.166795644
910,DKN,4/4/16,10:15 PM,BLINDSPOT,59,1.482578135,0,2.579014513
911,DKN,4/4/16,10:16 PM,BLINDSPOT,59,1.457713225,0,2.079531401
912,DKN,4/4/16,10:17 PM,BLINDSPOT,59,1.465072941,0,2.114808313
913,DKN,4/4/16,10:18 PM,BLINDSPOT,59,1.456486531,1,3.977893968
914,DKN,4/4/16,10:19 PM,BLINDSPOT,59,1.401527112,1,3.160428011
915,DKN,4/4/16,10:20 PM,BLINDSPOT,59,1.382487694,1,2.596678092
916,DKN,4/4/16,10:21 PM,BLINDSPOT,59,1.380032223,1,2.467499411
917,DKN,4/4/16,10:22 PM,BLINDSPOT,59,1.39126975,1,2.654510522
918,DKN,4/4/16,10:23 PM,BLINDSPOT,59,1.40687726,0,1.476614266
919,DKN,4/4/16,10:24 PM,BLINDSPOT,59,1.420949052,0,1.666948046
920,DKN,4/4/16,10:25 PM,BLINDSPOT,59,1.418772918,0,1.585671216
921,DKN,4/4/16,10:26 PM,BLINDSPOT,59,1.424426521,0,2.249737095
922,DKN,4/4/16,10:27 PM,BLINDSPOT,59,1.406483401,0,0.752166279
923,DKN,4/4/16,10:28 PM,BLINDSPOT,59,1.424912583,0,1.352244648
924,DKN,4/4/16,10:29 PM,BLINDSPOT,59,1.426916245,1,8.091517802
925,DKN,4/4/16,10:30 PM,BLINDSPOT,59,1.318398845,1,3.007367087
926,DKN,4/4/16,10:31 PM,BLINDSPOT,59,1.315622286,0,2.607504665
927,DKN,4/4/16,10:32 PM,BLINDSPOT,59,1.327104413,0,3.171498752
928,DKN,4/4/16,10:33 PM,BLINDSPOT,59,1.32828883,0,1.296770966
929,DKN,4/4/16,10:34 PM,BLINDSPOT,59,1.368483077,0,1.754725259
930,DKN,4/4/16,10:35 PM,BLINDSPOT,59,1.375956375,0,2.462822741
931,DKN,4/4/16,10:36 PM,BLINDSPOT,59,1.354559795,0,0.818707385
932,DKN,4/4/16,10:37 PM,BLINDSPOT,59,1.368077224,0,1.095676184
933,DKN,4/4/16,10:38 PM,BLINDSPOT,59,1.367648138,1,8.552381404
934,DKN,4/4/16,10:39 PM,BLINDSPOT,59,1.250843992,1,2.705013676
935,DKN,4/4/16,10:40 PM,BLINDSPOT,59,1.259253131,1,2.435243605
936,DKN,4/4/16,10:41 PM,BLINDSPOT,59,1.26257071,1,2.236233804
937,DKN,4/4/16,10:42 PM,BLINDSPOT,59,1.282904512,1,1.866462806
938,DKN,4/4/16,10:43 PM,BLINDSPOT,59,1.314466073,0,1.282853949
939,DKN,4/4/16,10:44 PM,BLINDSPOT,59,1.320805816,0,1.969843316
940,DKN,4/4/16,10:45 PM,BLINDSPOT,59,1.330317514,0,1.544837623
941,DKN,4/4/16,10:46 PM,BLINDSPOT,59,1.350888916,1,7.396736483
942,DKN,4/4/16,10:47 PM,BLINDSPOT,59,1.258551887,1,3.650918594
943,DKN,4/4/16,10:48 PM,BLINDSPOT,59,1.239913654,1,3.030622127
944,DKN,4/4/16,10:49 PM,BLINDSPOT,59,1.230830301,1,1.445850539
945,DKN,4/4/16,10:50 PM,BLINDSPOT,59,1.268945098,0,1.616315872
946,DKN,4/4/16,10:51 PM,BLINDSPOT,59,1.279096731,0,1.535102161
